6/30/2014,2048.327,2038.613,11.817,96666598
6/27/2014,2036.51,2031.907,-2.167,97592017
6/26/2014,2038.677,2025.662,13.175,80955778
6/25/2014,2025.502,2030.433,-8.429,67539610
6/24/2014,2033.931,2023.699,9.566,71214634
6/23/2014,2024.365,2026.226,-2.309,70485162
6/20/2014,2026.674,2013.414,2.939,67167246
6/19/2014,2023.735,2054.62,-31.784,92914274
6/18/2014,2055.519,2064.383,-11.179,87245350
6/17/2014,2066.698,2080.482,-19.285,87800481
6/16/2014,2085.983,2070.699,15.268,95939770
6/13/2014,2070.715,2049.206,19.002,97174806
6/12/2014,2051.713,2051.582,-3.235,81711186
6/11/2014,2054.948,2049.128,2.416,74444354
6/10/2014,2052.532,2033.207,22.03,79623717
6/9/2014,2030.502,2024.942,0.546,64788317
6/6/2014,2029.956,2040.864,-10.922,66021744
6/5/2014,2040.878,2019.442,16.044,67949536
6/4/2014,2024.834,2037.989,-13.471,72412771
6/3/2014,2038.305,2039.196,-0.907,71584124
5/30/2014,2039.212,2040.394,-1.383,75148898
5/29/2014,2040.595,2051.84,-9.633,81242921
5/28/2014,2050.228,2034.561,15.663,81338642
5/27/2014,2034.565,2039.791,-6.911,67577889
5/26/2014,2041.476,2042.028,6.907,70281220
5/23/2014,2034.569,2020.115,13.284,63488065
5/22/2014,2021.285,2023.148,-3.666,74728474
5/21/2014,2024.951,2001.306,16.832,61811547
5/20/2014,2008.119,2011.846,2.936,61345382
5/19/2014,2005.183,2023.014,-21.321,65329438
5/16/2014,2026.504,2023.596,1.53,66353660
5/15/2014,2024.974,2044.377,-22.936,75845154
5/14/2014,2047.91,2049.27,-2.818,72011125
5/13/2014,2050.728,2055.079,-2.143,97223388
5/12/2014,2052.871,2022.932,41.736,115742077
5/9/2014,2011.135,2016.501,-4.139,76224244
5/8/2014,2015.274,2006.853,5.191,77865393
5/7/2014,2010.083,2023.152,-17.955,74360192
5/6/2014,2028.038,2024.256,0.685,74609411
5/5/2014,2027.353,2022.178,0.995,79933395
4/30/2014,2026.358,2020.438,6.017,74528578
4/29/2014,2020.341,2001.896,16.854,76221275
4/28/2014,2003.487,2033.337,-33.032,89795262
4/25/2014,2036.519,2060.538,-20.514,93042333
4/24/2014,2057.033,2064.156,-10.349,78185955
4/23/2014,2067.382,2068.084,-5.449,78531521
4/22/2014,2072.831,2062.787,7.005,98719882
4/21/2014,2065.826,2085.98,-31.922,96378369
4/18/2014,2097.748,2091.48,-1.137,88155695
4/17/2014,2098.885,2108.947,-6.237,89896325
4/16/2014,2105.122,2097.213,3.521,89361657
4/15/2014,2101.601,2125.902,-29.938,107531151
4/14/2014,2131.539,2127.409,0.997,102077853
4/11/2014,2130.542,2130.368,-3.758,131768359
4/10/2014,2134.3,2105.876,29.063,156789609
4/9/2014,2105.237,2100.651,6.953,105340471
4/8/2014,2098.284,2054.53,39.453,133370983
4/4/2014,2058.831,2037.552,15.129,83189056
4/3/2014,2043.702,2063.497,-15.286,108618421
4/2/2014,2058.988,2049.423,11.528,102658525
4/1/2014,2047.46,2031.005,14.154,83286576
3/31/2014,2033.306,2043.045,-8.406,94356536
3/28/2014,2041.712,2046.851,-4.876,121681965
3/27/2014,2046.588,2060.812,-17.082,119149374
3/26/2014,2063.67,2070.574,-3.641,102611116
3/25/2014,2067.311,2063.323,1.032,131822232
3/24/2014,2066.279,2050.827,18.66,147700085
3/21/2014,2047.619,1987.679,54.14,144477656
3/20/2014,1993.479,2017.22,-28.255,110333048
3/19/2014,2021.734,2019.98,-3.462,95180797
3/18/2014,2025.196,2026.224,1.523,96777193
3/17/2014,2023.673,2009.882,19.334,86250374
3/14/2014,2004.339,2008.825,-14.772,87775111
3/13/2014,2019.111,2000.695,21.419,100978116
3/12/2014,1997.692,1996.239,-3.465,101361719
3/11/2014,2001.157,1994.415,2.092,92705265
3/10/2014,1999.065,2042.352,-58.843,115696666
3/7/2014,2057.908,2058.375,-1.67,103709540
3/6/2014,2059.578,2050.032,6.494,109290133
3/5/2014,2053.084,2073.295,-18.389,107733082
3/4/2014,2071.473,2068.107,-3.762,115925792
3/3/2014,2075.235,2052.075,18.933,127460891
2/28/2014,2056.302,2040.624,8.948,111637907
2/27/2014,2047.354,2045.096,6.1,132163852
2/26/2014,2041.254,2026.61,7.035,110112687
2/25/2014,2034.219,2077.285,-42.467,140132978
2/24/2014,2076.686,2099.717,-37.007,123555308
2/21/2014,2113.693,2131.592,-25.089,117662651
2/20/2014,2138.782,2152.891,-3.772,157052276
2/19/2014,2142.554,2116.919,23.488,151261246
2/18/2014,2119.066,2134.143,-16.349,142869308
2/17/2014,2135.415,2124.88,19.567,140244443
2/14/2014,2115.848,2097.32,17.447,111517950
2/13/2014,2098.401,2106.934,-11.554,146532634
2/12/2014,2109.955,2103.828,6.284,126333186
2/11/2014,2103.671,2086.177,17.604,142211324
2/10/2014,2086.067,2049.984,41.57,124331833
2/7/2014,2044.497,2022.323,11.414,73598755
1/30/2014,2033.083,2045.931,-16.831,62615184
1/29/2014,2049.914,2042.176,11.401,73865462
1/28/2014,2038.513,2036.402,5.213,72529043
1/27/2014,2033.3,2044.272,-21.092,88815426
1/24/2014,2054.392,2037.667,12.212,92947921
1/23/2014,2042.18,2048.331,-9.569,84210585
1/22/2014,2051.749,2009.969,43.436,98892856
1/21/2014,2008.313,1992.015,17.06,59844911
1/20/2014,1991.253,2001.894,-13.696,56271247
1/17/2014,2004.949,2017.522,-18.752,67305720
1/16/2014,2023.701,2022.538,0.353,72755719
1/15/2014,2023.348,2024.228,-3.494,67436222
1/14/2014,2026.842,2007.156,17.278,70366614
1/13/2014,2009.564,2014.978,-3.734,66544776
1/10/2014,2013.298,2023.535,-14.324,75616121
1/9/2014,2027.622,2041.773,-16.718,75941883
1/8/2014,2044.34,2047.256,-2.977,71647364
1/7/2014,2047.317,2034.224,1.608,63402938
1/6/2014,2045.709,2078.684,-37.427,89587608
1/3/2014,2083.136,2101.542,-26.251,84497241
1/2/2014,2109.387,2112.126,-6.591,68485486
12/31/2013,2115.978,2090.679,18.449,80474375
12/30/2013,2097.529,2108.883,-3.722,74085056
12/27/2013,2101.251,2074.592,28.152,76756827
12/26/2013,2073.099,2102.66,-33.255,78541408
12/25/2013,2106.354,2095.019,13.449,65139096
12/24/2013,2092.905,2094.073,3.198,70251467
12/23/2013,2089.707,2089.539,4.913,68146636
12/20/2013,2084.794,2128.374,-42.998,86775212
12/19/2013,2127.792,2153.674,-20.493,73123479
12/18/2013,2148.285,2150.412,-2.794,64173584
12/17/2013,2151.079,2161.536,-9.782,78578936
12/16/2013,2160.861,2197.234,-35.214,101387594
12/13/2013,2196.075,2188.259,-6.721,85101012
